"id","age","height","weight","sex"
81264,49,170,70,"male"
81265,30,151,59,"female"
81266,82,158,56,"female"
81267,48,166,87,"male"
81268,22,166,68,"male"
81269,41,163,65,"male"
81270,19,163,61,"female"
81271,44,158,71,"female"
81272,67,163,38,"female"
81273,59,171,67,"male"
81274,75,173,71,"male"
81275,56,158,53,"female"
81276,86,150,57,"female"
81277,38,176,61,"male"
81278,31,168,69,"male"
81279,23,164,52,"female"
81280,92,166,75,"female"
81281,50,168,66,"female"
81282,53,181,76,"male"
81283,60,162,72,"male"
81284,18,173,76,"male"
81285,22,161,46,"female"
81286,26,156,64,"female"
81287,45,180,83,"male"
81288,31,172,63,"male"
81289,19,168,61,"female"
81290,75,154,81,"female"
81291,67,176,68,"male"
81292,44,172,75,"male"
81293,24,170,81,"male"
81294,20,152,81,"male"
81295,28,159,52,"female"
81296,36,169,78,"male"
81297,88,152,83,"female"
81298,30,173,68,"male"
81299,76,164,85,"male"
81300,27,147,69,"female"
81301,19,156,79,"female"
81302,40,173,73,"male"
81303,71,153,58,"female"
81304,48,163,39,"female"
81305,22,158,41,"female"
81306,37,160,74,"female"
81307,26,165,49,"female"
81308,20,172,81,"male"
81309,47,161,74,"female"
81310,60,181,81,"male"
81311,46,158,70,"male"
81312,31,165,64,"female"
81313,52,159,59,"female"
81314,29,154,53,"female"
81315,44,167,80,"male"
81316,47,161,55,"female"
81317,92,174,68,"male"
81318,57,158,67,"female"
81319,33,155,73,"female"
81320,39,169,66,"male"
81321,15,168,63,"male"
81322,22,167,45,"female"
81323,66,162,66,"female"
81324,59,176,83,"male"
81325,55,160,58,"female"
81326,61,159,68,"male"
81327,19,161,59,"female"
81328,21,161,76,"female"
81329,53,157,78,"female"
81330,87,148,61,"female"
81331,71,170,66,"male"
81332,107,169,71,"male"
81333,18,164,65,"male"
81334,38,164,65,"male"
81335,26,153,54,"female"
81336,31,171,69,"male"
81337,24,150,65,"female"
81338,22,174,59,"male"
81339,15,163,76,"female"
81340,28,157,69,"female"
81341,43,155,71,"female"
81342,42,170,59,"male"
81343,56,155,62,"female"
81344,75,158,60,"female"
81345,98,176,57,"male"
81346,43,162,44,"female"
81347,64,185,75,"male"
81348,31,149,72,"female"
81349,92,163,70,"male"
81350,74,166,57,"male"
81351,20,168,55,"female"
81352,38,170,57,"female"
81353,38,161,64,"male"
81354,67,159,37,"female"
81355,21,156,34,"female"
81356,25,163,60,"male"
81357,105,167,55,"male"
81358,38,151,56,"female"
81359,40,160,55,"female"
81360,36,164,76,"female"
81361,56,166,63,"male"
81362,48,153,65,"female"
81363,73,184,83,"male"
81364,29,164,49,"female"
81365,48,154,55,"female"
81366,83,163,50,"male"
81367,22,165,63,"male"
81368,65,168,73,"female"
81369,24,154,68,"female"
81370,31,174,65,"male"
81371,39,172,75,"male"
81372,60,156,78,"female"
81373,80,183,76,"male"
81374,59,170,65,"female"
81375,77,163,74,"male"
81376,63,148,71,"female"
81377,22,175,84,"male"
81378,58,155,59,"female"
81379,61,167,76,"male"
81380,65,158,78,"female"
81381,39,173,50,"male"
81382,53,172,75,"male"
81383,61,179,80,"male"
81384,41,157,45,"female"
81385,22,158,47,"female"
81386,31,164,82,"male"
81387,72,172,86,"male"
81388,40,159,71,"female"
81389,88,176,95,"male"
81390,33,170,90,"male"
81391,34,159,66,"female"
81392,77,153,68,"female"
81393,19,154,60,"female"
81394,67,172,76,"male"
81395,37,163,55,"male"
81396,29,173,71,"male"
81397,47,165,70,"male"
81398,36,170,80,"male"
81399,34,162,80,"male"
81400,41,166,78,"male"
81401,46,161,46,"female"
81402,68,165,69,"female"
81403,38,178,82,"male"
81404,63,157,69,"male"
81405,16,166,76,"male"
81406,40,157,62,"female"
81407,47,161,58,"female"
81408,33,168,64,"male"
81409,17,165,77,"female"
81410,87,162,45,"female"
81411,46,151,82,"female"
81412,37,164,74,"male"
81413,45,176,67,"male"
81414,34,157,61,"female"
81415,32,171,76,"male"
81416,15,161,72,"female"
81417,16,163,56,"female"
81418,70,175,56,"male"
81419,70,158,63,"female"
81420,63,159,83,"male"
81421,87,152,67,"male"
81422,30,171,83,"male"
81423,68,178,77,"male"
81424,56,172,89,"male"
81425,54,175,70,"male"
81426,54,164,46,"female"
81427,44,165,61,"female"
81428,61,188,61,"male"
81429,52,162,65,"female"
81430,23,163,87,"male"
81431,22,160,38,"female"
81432,68,161,48,"female"
81433,97,159,65,"male"
81434,15,167,49,"female"
81435,53,168,74,"female"
81436,67,158,80,"male"
81437,36,176,50,"male"
81438,40,154,68,"male"
81439,81,168,63,"male"
81440,62,177,76,"male"
81441,30,167,57,"male"
81442,56,150,65,"female"
81443,18,152,70,"female"
81444,70,156,76,"male"
81445,35,154,60,"female"
81446,20,172,76,"male"
81447,57,153,72,"female"
81448,41,156,67,"female"
81449,53,148,70,"female"
81450,67,148,74,"female"
81451,18,167,45,"female"
81452,41,162,86,"male"
81453,24,167,69,"male"
81454,32,176,66,"male"
81455,64,164,60,"female"
81456,20,172,69,"male"
81457,33,182,78,"male"
81458,36,157,65,"male"
81459,73,155,79,"female"
81460,37,172,61,"male"
81461,18,165,54,"female"
81462,20,169,70,"male"
81463,17,166,69,"male"
81464,43,171,59,"male"
81465,33,157,77,"female"
81466,64,171,67,"male"
81467,23,159,73,"female"
81468,65,181,71,"male"
81469,28,167,92,"female"
81470,42,142,58,"female"
81471,22,173,71,"male"
81472,60,167,69,"female"
81473,39,162,78,"female"
81474,45,175,67,"male"
81475,31,166,53,"female"
81476,58,158,59,"female"
81477,68,175,66,"male"
81478,29,170,59,"female"
81479,58,148,49,"female"
81480,85,154,65,"female"
81481,62,173,77,"male"
81482,46,155,71,"male"
81483,110,173,62,"male"
81484,121,162,70,"female"
81485,44,175,92,"male"
81486,24,153,58,"female"
81487,71,152,68,"female"
81488,25,172,73,"male"
81489,68,167,79,"male"
81490,85,165,76,"female"
81491,62,162,70,"male"
81492,30,174,66,"male"
81493,49,156,60,"female"
81494,98,164,57,"female"
81495,35,151,60,"female"
81496,16,173,76,"male"
81497,26,161,63,"female"
81498,26,170,58,"male"
81499,51,175,79,"male"
81500,92,155,93,"female"
81501,15,170,75,"male"
81502,26,172,57,"female"
81503,24,148,55,"female"
81504,31,161,70,"male"
81505,110,163,52,"female"
81506,30,167,48,"female"
81507,35,170,45,"male"
81508,36,161,57,"female"
81509,38,171,79,"male"
81510,20,177,69,"male"
81511,38,173,60,"female"
81512,22,177,68,"male"
81513,34,161,55,"female"
81514,41,166,61,"male"
81515,30,169,62,"male"
81516,71,169,42,"female"
81517,36,160,99,"male"
81518,23,160,62,"female"
81519,75,178,71,"male"
81520,41,169,73,"male"
81521,69,183,79,"male"
81522,24,149,84,"male"
81523,44,168,66,"female"
81524,50,171,46,"male"
81525,23,163,70,"female"
81526,33,166,79,"male"
81527,87,172,80,"male"
81528,54,161,66,"female"
81529,42,164,68,"female"
81530,15,167,67,"male"
81531,23,173,74,"male"
81532,22,151,58,"male"
81533,57,175,81,"male"
81534,31,160,62,"female"
81535,65,160,68,"male"
81536,64,158,59,"female"
81537,27,170,60,"female"
81538,85,162,57,"female"
81539,103,156,73,"female"
81540,46,161,60,"female"
81541,52,160,56,"female"
81542,55,174,82,"male"
81543,36,163,77,"female"
81544,46,169,77,"male"
81545,35,171,87,"male"
81546,61,178,70,"male"
81547,59,170,60,"male"
81548,69,162,41,"female"
81549,59,165,59,"female"
81550,33,171,90,"male"
81551,31,162,67,"female"
81552,88,177,84,"male"
81553,55,178,67,"male"
81554,59,159,64,"female"
81555,63,158,62,"male"
81556,34,176,67,"male"
81557,69,167,86,"male"
81558,68,158,43,"female"
81559,43,159,65,"male"
81560,53,164,70,"male"
81561,54,158,51,"female"
81562,77,178,56,"male"
81563,126,152,49,"female"
81564,46,168,45,"female"
81565,117,170,83,"male"
81566,25,167,60,"male"
81567,93,168,60,"female"
81568,52,168,82,"male"
81569,98,177,84,"male"
81570,35,162,54,"female"
81571,39,170,51,"male"
81572,51,174,67,"male"
81573,56,177,72,"male"
81574,27,164,71,"male"
81575,17,145,76,"female"
81576,89,163,76,"female"
81577,40,159,51,"female"
81578,18,176,65,"male"
81579,47,175,60,"female"
81580,19,168,59,"male"
81581,39,161,68,"female"
81582,25,157,59,"female"
81583,97,172,65,"female"
81584,25,161,87,"male"
81585,27,166,70,"female"
81586,25,162,71,"male"
81587,41,149,64,"female"
81588,25,185,86,"male"
81589,45,172,53,"female"
81590,23,170,71,"male"
81591,34,176,61,"male"
81592,39,159,86,"female"
81593,15,171,74,"male"
81594,30,175,53,"female"
81595,37,168,66,"male"
81596,24,150,53,"female"
81597,25,170,56,"male"
81598,63,154,72,"female"
81599,47,172,76,"male"
81600,105,167,93,"male"
81601,68,163,75,"female"
81602,62,156,53,"female"
81603,32,174,84,"male"
81604,25,173,73,"male"
81605,69,163,60,"female"
81606,40,159,75,"male"
81607,44,165,70,"male"
81608,64,168,93,"male"
81609,75,163,59,"female"
81610,50,184,73,"female"
81611,41,175,77,"male"
81612,64,153,85,"female"
81613,28,158,55,"female"
81614,21,181,56,"male"
81615,36,163,73,"male"
81616,31,151,54,"female"
81617,58,147,68,"female"
81618,58,178,57,"male"
81619,29,158,70,"male"
81620,59,163,77,"female"
81621,48,164,55,"female"
81622,56,160,58,"female"
81623,26,171,80,"male"
81624,67,179,81,"male"
81625,17,166,83,"male"
81626,36,155,62,"female"
81627,38,154,74,"female"
81628,74,167,85,"male"
81629,31,169,71,"female"
81630,91,158,79,"female"
81631,27,155,31,"female"
81632,39,170,81,"male"
81633,68,172,77,"male"
81634,76,162,69,"male"
81635,36,170,95,"male"
81636,51,143,73,"female"
81637,19,167,57,"female"
81638,32,159,88,"male"
81639,63,161,67,"male"
81640,59,175,59,"male"
81641,42,162,40,"female"
81642,35,167,71,"female"
81643,71,166,76,"male"
81644,18,174,63,"male"
81645,38,170,57,"female"
81646,67,150,64,"female"
81647,32,156,59,"female"
81648,25,168,65,"male"
81649,66,172,66,"female"
81650,44,170,65,"male"
81651,24,158,45,"female"
81652,63,161,53,"male"
81653,66,173,75,"male"
81654,15,160,73,"male"
81655,30,172,90,"male"
81656,84,160,58,"female"
81657,61,167,77,"male"
81658,58,158,48,"female"
81659,73,175,70,"male"
81660,106,169,72,"female"
81661,46,180,78,"male"
81662,40,151,50,"female"
81663,77,182,94,"male"
81664,67,176,86,"male"
81665,25,162,74,"male"
81666,36,170,82,"male"
81667,60,174,70,"male"
81668,17,171,89,"male"
81669,51,181,78,"male"
81670,109,176,65,"male"
81671,36,159,68,"female"
81672,78,166,79,"male"
81673,32,156,50,"female"
81674,80,176,89,"male"
81675,34,170,80,"male"
81676,70,166,71,"female"
81677,68,147,67,"female"
81678,46,154,66,"female"
81679,55,171,50,"female"
81680,54,163,64,"female"
81681,31,164,66,"male"
81682,51,159,57,"female"
81683,25,162,65,"female"
81684,61,181,93,"male"
81685,65,168,68,"male"
81686,106,171,62,"female"
81687,24,176,83,"male"
81688,38,161,55,"female"
81689,65,159,69,"female"
81690,24,170,73,"male"
81691,37,167,55,"male"
81692,121,171,80,"male"
81693,24,189,64,"male"
81694,32,166,62,"male"
81695,87,154,68,"female"
81696,80,166,67,"female"
81697,94,157,76,"female"
81698,58,168,75,"male"
81699,62,159,54,"female"
81700,36,161,65,"female"
81701,87,167,40,"female"
81702,60,181,74,"male"
81703,29,149,59,"female"
81704,28,165,59,"female"
81705,73,160,67,"female"
81706,76,161,59,"female"
81707,98,169,68,"female"
81708,39,169,33,"female"
81709,65,169,70,"male"
81710,85,161,62,"female"
81711,69,153,46,"female"
81712,24,162,77,"male"
81713,46,175,73,"male"
81714,70,165,53,"female"
81715,75,172,73,"male"
81716,22,168,54,"male"
81717,28,163,81,"male"
81718,75,168,59,"male"
81719,22,162,52,"female"
81720,78,152,69,"female"
81721,23,158,71,"female"
81722,43,168,63,"female"
81723,56,174,57,"male"
81724,47,177,81,"male"
81725,24,160,61,"male"
81726,44,165,53,"female"
81727,38,159,68,"female"
81728,23,184,81,"male"
81729,76,181,71,"male"
81730,67,164,63,"female"
81731,37,159,72,"female"
81732,33,168,51,"female"
81733,76,163,57,"female"
81734,49,162,77,"female"
81735,41,159,80,"male"
81736,38,176,72,"male"
81737,106,153,57,"female"
81738,119,166,59,"male"
81739,44,170,81,"male"
81740,40,175,53,"male"
81741,65,172,62,"female"
81742,28,162,86,"male"
81743,24,149,51,"female"
81744,31,155,73,"female"
81745,65,171,58,"male"
81746,31,162,59,"female"
81747,23,179,64,"male"
81748,17,170,47,"male"
81749,44,169,89,"female"
81750,46,154,60,"female"
81751,71,159,55,"female"
81752,57,159,45,"female"
81753,52,177,69,"male"
81754,95,167,92,"male"
81755,54,168,47,"male"
81756,19,167,70,"male"
81757,24,167,86,"male"
81758,70,168,73,"male"
81759,95,163,75,"male"
81760,21,181,59,"female"
81761,35,154,60,"female"
81762,21,159,64,"male"
81763,23,154,73,"female"
81764,33,156,68,"female"
81765,123,161,61,"female"
81766,37,156,85,"male"
81767,32,171,75,"male"
81768,23,160,74,"female"
81769,51,174,80,"male"
81770,101,157,71,"female"
81771,67,162,72,"female"
81772,35,150,86,"female"
81773,50,157,68,"female"
81774,23,166,73,"male"
81775,35,159,76,"female"
81776,43,178,88,"male"
81777,35,167,95,"male"
81778,25,172,72,"male"
81779,59,166,64,"female"
81780,38,147,53,"female"
81781,48,162,47,"female"
81782,49,160,62,"female"
81783,64,175,54,"male"
81784,51,176,66,"female"
81785,19,175,81,"male"
81786,22,161,65,"male"
81787,67,172,85,"male"
81788,62,177,84,"male"
81789,24,159,63,"female"
81790,62,157,59,"female"
81791,19,168,57,"female"
81792,78,163,56,"female"
81793,21,161,53,"female"
81794,17,161,106,"female"
81795,51,169,84,"female"
81796,70,150,72,"female"
81797,105,172,67,"male"
81798,78,159,71,"female"
81799,56,164,68,"male"
81800,35,159,72,"male"
81801,38,163,43,"female"
81802,42,174,62,"male"
81803,35,161,63,"female"
81804,44,167,60,"male"
81805,100,170,69,"female"
81806,32,169,57,"male"
81807,42,151,68,"female"
81808,21,159,61,"female"
81809,80,171,66,"male"
81810,32,178,65,"male"
81811,35,168,88,"male"
81812,48,172,67,"male"
81813,57,165,74,"female"
81814,56,152,62,"female"
81815,33,169,75,"male"
81816,67,165,79,"female"
81817,65,157,69,"female"
81818,58,171,74,"female"
81819,32,171,52,"male"
81820,46,167,70,"male"
81821,46,166,74,"female"
81822,31,153,56,"male"
81823,28,153,62,"female"
81824,67,170,65,"male"
81825,42,160,46,"female"
81826,43,162,54,"female"
81827,78,171,76,"male"
81828,71,169,54,"male"
81829,93,172,71,"male"
81830,32,169,45,"male"
81831,68,176,70,"male"
81832,21,173,76,"male"
81833,39,169,73,"male"
81834,32,158,61,"male"
81835,29,156,53,"female"
81836,48,160,72,"female"
81837,90,163,53,"male"
81838,39,162,70,"female"
81839,37,169,62,"male"
81840,33,157,51,"female"
81841,30,154,54,"female"
81842,44,147,70,"female"
81843,24,170,74,"male"
81844,56,167,79,"male"
81845,47,176,63,"male"
81846,33,163,55,"female"
81847,44,163,73,"female"
81848,72,169,70,"male"
81849,29,164,68,"female"
81850,60,177,58,"male"
81851,37,174,61,"female"
81852,34,160,60,"male"
81853,128,158,42,"female"
81854,53,162,65,"female"
81855,17,159,70,"female"
81856,26,167,72,"male"
81857,66,169,66,"male"
81858,24,156,57,"female"
81859,50,178,78,"male"
81860,33,160,54,"female"
81861,42,173,81,"male"
81862,37,155,62,"female"
81863,87,169,67,"male"
81864,66,182,70,"male"
81865,22,151,57,"female"
81866,31,159,41,"female"
81867,18,157,49,"female"
81868,32,162,77,"male"
81869,44,169,55,"female"
81870,45,166,70,"male"
81871,63,160,74,"female"
81872,57,172,81,"male"
81873,87,155,61,"female"
81874,33,160,77,"male"
81875,31,174,57,"male"
81876,67,153,52,"female"
81877,53,177,61,"male"
81878,52,161,56,"female"
81879,59,159,52,"female"
81880,47,168,82,"male"
81881,31,165,62,"female"
81882,41,163,66,"male"
81883,63,169,68,"male"
81884,41,160,47,"female"
81885,34,158,28,"female"
81886,71,154,62,"female"
81887,39,158,68,"female"
81888,19,166,41,"female"
81889,78,174,74,"female"
81890,51,166,65,"male"
81891,36,180,87,"male"
81892,20,175,91,"male"
81893,108,176,81,"male"
81894,28,174,80,"male"
81895,20,155,54,"female"
81896,45,157,59,"female"
81897,65,168,65,"male"
81898,62,161,70,"male"
81899,28,168,81,"male"
81900,61,175,49,"male"
81901,44,158,72,"male"
81902,67,176,77,"male"
81903,70,169,77,"male"
81904,118,151,77,"male"
81905,66,175,86,"male"
81906,27,180,67,"male"
81907,72,160,58,"male"
81908,34,160,82,"female"
81909,68,162,73,"female"
81910,30,162,57,"female"
81911,41,180,62,"male"
81912,107,175,72,"male"
81913,36,161,46,"female"
81914,28,158,52,"female"
81915,70,161,66,"male"
81916,33,156,69,"male"
81917,80,167,76,"male"
81918,34,156,52,"female"
81919,16,158,56,"female"
81920,24,179,85,"male"
81921,65,166,51,"female"
81922,37,169,79,"male"
81923,81,176,74,"male"
81924,74,152,60,"female"
81925,36,172,84,"male"
81926,66,165,74,"male"
81927,18,174,92,"male"
81928,30,165,60,"male"
81929,20,157,68,"male"
81930,40,155,68,"female"
81931,20,161,104,"male"
81932,33,170,67,"female"
81933,71,165,62,"female"
81934,35,160,78,"female"
81935,17,174,68,"male"
81936,56,180,91,"male"
81937,80,169,67,"male"
81938,49,164,87,"male"
81939,20,167,89,"male"
81940,72,163,68,"female"
81941,36,172,50,"female"
81942,27,176,79,"male"
81943,65,177,70,"male"
81944,36,162,71,"male"
81945,42,156,49,"female"
81946,43,161,72,"female"
81947,86,164,61,"female"
81948,41,164,79,"female"
81949,39,160,50,"female"
81950,97,160,63,"female"
81951,48,165,88,"male"
81952,70,162,72,"male"
81953,38,163,74,"female"
81954,76,171,73,"male"
81955,47,169,79,"male"
81956,68,175,77,"male"
81957,40,160,46,"female"
81958,30,163,75,"male"
81959,27,158,56,"female"
81960,112,166,60,"female"
81961,21,165,90,"male"
81962,29,167,50,"female"
81963,52,174,72,"male"
81964,23,178,70,"male"
81965,19,181,70,"male"
81966,59,156,73,"female"
81967,70,169,82,"male"
81968,29,154,64,"female"
81969,15,157,59,"female"
81970,66,182,72,"male"
81971,49,172,75,"male"
81972,45,159,77,"female"
81973,44,152,57,"female"
81974,32,173,80,"male"
81975,15,168,35,"female"
81976,52,161,54,"male"
81977,64,162,67,"female"
81978,53,176,67,"male"
81979,27,175,39,"female"
81980,35,156,57,"female"
81981,74,156,69,"female"
81982,30,155,59,"male"
81983,33,160,73,"female"
81984,29,180,65,"male"
81985,22,162,51,"female"
81986,32,162,50,"female"
81987,78,176,61,"male"
81988,77,173,75,"male"
81989,35,167,52,"female"
81990,25,181,89,"male"
81991,27,161,47,"female"
81992,26,182,62,"male"
81993,54,165,71,"male"
81994,78,159,67,"female"
81995,48,162,68,"female"
81996,93,158,74,"female"
81997,24,184,79,"male"
81998,20,164,61,"female"
81999,35,161,57,"female"
82000,104,163,58,"female"
82001,37,166,69,"male"
82002,74,162,61,"female"
82003,30,168,68,"female"
82004,48,172,75,"female"
82005,36,172,72,"male"
82006,25,167,76,"male"
82007,38,170,74,"male"
82008,67,158,73,"female"
82009,80,165,63,"female"
82010,50,174,90,"male"
82011,125,159,86,"male"
82012,56,170,80,"male"
82013,17,163,58,"female"
82014,25,158,66,"male"
82015,69,156,62,"female"
82016,22,158,67,"female"
82017,19,165,78,"male"
82018,21,165,34,"female"
82019,38,183,70,"male"
82020,62,165,81,"male"
82021,32,176,72,"male"
82022,45,167,47,"female"
82023,78,159,64,"female"
82024,67,157,71,"female"
82025,87,161,82,"female"
82026,33,164,80,"male"
82027,63,171,61,"male"
82028,72,182,79,"male"
82029,47,152,55,"female"
82030,64,160,85,"male"
82031,102,160,76,"male"
82032,50,156,79,"female"
82033,58,176,84,"male"
82034,40,153,61,"female"
82035,48,169,72,"male"
82036,77,173,59,"male"
82037,47,150,68,"female"
82038,47,155,30,"female"
82039,18,165,76,"female"
82040,36,170,88,"male"
82041,80,158,47,"female"
82042,79,163,64,"female"
82043,51,154,76,"female"
82044,53,169,50,"female"
82045,73,172,58,"male"
82046,50,156,60,"male"
82047,31,168,87,"male"
82048,46,157,71,"female"
82049,50,181,43,"male"
82050,17,172,75,"male"
82051,26,157,66,"female"
82052,61,168,77,"female"
82053,55,161,81,"female"
82054,42,176,69,"male"
82055,82,174,87,"male"
82056,30,159,61,"female"
82057,39,167,47,"female"
82058,36,168,70,"male"
82059,32,158,67,"female"
82060,40,155,50,"female"
82061,16,167,73,"female"
82062,26,160,57,"female"
82063,24,162,90,"male"
82064,87,166,77,"male"
82065,26,172,77,"male"
82066,68,168,77,"male"
82067,76,174,63,"male"
82068,65,162,67,"female"
82069,138,143,68,"female"
82070,88,170,78,"male"
82071,28,162,64,"female"
82072,57,160,65,"female"
82073,36,158,66,"female"
82074,18,165,67,"female"
82075,32,152,82,"female"
82076,36,176,58,"male"
82077,71,152,62,"female"
82078,28,177,86,"male"
82079,23,179,68,"male"
82080,27,151,85,"female"
82081,60,158,36,"female"
82082,43,181,72,"male"
82083,82,165,55,"male"
82084,33,172,75,"male"
82085,32,150,61,"female"
82086,18,151,59,"female"
82087,28,170,74,"male"
82088,86,159,63,"male"
82089,26,175,89,"male"
82090,83,176,60,"male"
82091,29,179,61,"male"
82092,37,175,84,"male"
82093,54,172,50,"female"
82094,41,173,74,"male"
82095,60,164,74,"male"
82096,31,161,73,"female"
82097,29,171,75,"female"
82098,88,175,42,"female"
82099,23,167,49,"male"
82100,29,175,69,"male"
82101,86,166,65,"male"
82102,60,176,68,"male"
82103,27,171,68,"female"
82104,36,160,58,"female"
82105,79,182,98,"male"
82106,36,173,84,"male"
82107,76,166,65,"male"
82108,38,152,61,"female"
82109,36,173,36,"female"
82110,43,158,73,"female"
82111,37,143,65,"female"
82112,45,165,69,"male"
82113,30,155,63,"female"
82114,34,173,64,"male"
82115,20,174,75,"male"
82116,57,156,72,"female"
82117,81,167,87,"male"
82118,64,163,57,"male"
82119,71,158,72,"female"
82120,31,174,67,"male"
82121,23,164,84,"male"
82122,37,165,69,"male"
82123,32,162,82,"female"
82124,40,175,75,"male"
82125,38,172,55,"male"
82126,45,168,74,"male"
82127,93,154,59,"female"
82128,48,156,58,"female"
82129,118,160,80,"male"
82130,47,153,67,"female"
82131,64,157,36,"female"
82132,129,166,70,"male"
82133,15,165,77,"male"
82134,94,159,71,"female"
82135,28,172,87,"male"
82136,23,166,75,"male"
82137,27,161,54,"female"
82138,57,179,70,"male"
82139,30,163,57,"female"
82140,21,172,73,"male"
82141,37,154,73,"female"
82142,44,160,55,"female"
82143,35,173,77,"male"
82144,47,157,68,"female"
82145,83,170,65,"male"
82146,73,159,76,"male"
82147,15,163,60,"female"
82148,74,151,75,"female"
82149,28,172,79,"male"
82150,42,165,94,"male"
82151,27,161,90,"male"
82152,64,174,69,"male"
82153,69,168,79,"male"
82154,70,167,72,"male"
82155,46,185,45,"male"
82156,81,170,70,"male"
82157,24,167,54,"male"
82158,96,181,89,"male"
82159,27,157,48,"female"
82160,20,179,75,"male"
82161,48,162,54,"female"
82162,46,166,65,"female"
82163,35,163,53,"male"
82164,23,164,64,"male"
82165,71,175,83,"male"
82166,47,176,65,"male"
82167,42,165,69,"male"
82168,78,163,59,"female"
82169,28,156,75,"male"
82170,53,157,63,"female"
82171,20,171,65,"male"
82172,16,169,72,"male"
82173,70,155,77,"female"
82174,21,167,59,"female"
82175,63,165,66,"male"
82176,26,167,57,"male"
82177,115,173,89,"male"
82178,54,163,65,"male"
82179,41,161,58,"male"
82180,96,167,81,"male"
82181,54,155,46,"female"
82182,75,166,55,"female"
82183,44,159,56,"female"
82184,37,163,60,"female"
82185,31,157,64,"female"
82186,48,156,61,"female"
82187,60,171,78,"male"
82188,43,169,62,"female"
82189,64,152,57,"female"
82190,30,175,69,"male"
82191,92,165,69,"male"
82192,72,174,69,"male"
82193,58,169,70,"male"
82194,42,164,50,"male"
82195,93,169,85,"male"
82196,63,160,95,"male"
82197,62,175,76,"male"
82198,54,164,51,"female"
82199,21,169,95,"male"
82200,55,177,66,"male"
82201,81,167,56,"female"
82202,32,179,48,"male"
82203,51,154,75,"female"
82204,70,157,48,"female"
82205,30,164,94,"male"
82206,39,172,67,"male"
82207,45,174,71,"male"
82208,40,158,63,"female"
82209,28,149,72,"female"
82210,35,164,58,"female"
82211,57,165,86,"female"
82212,59,171,73,"male"
82213,50,162,48,"female"
82214,69,157,59,"female"
82215,51,167,64,"male"
82216,34,167,67,"female"
82217,33,166,65,"female"
82218,56,163,60,"male"
82219,38,174,73,"male"
82220,49,166,54,"female"
82221,25,163,84,"female"
82222,42,162,63,"male"
82223,41,175,83,"male"
82224,26,177,87,"male"
82225,76,160,54,"female"
82226,26,160,72,"female"
82227,42,156,42,"female"
82228,15,148,54,"female"
82229,46,157,67,"male"
82230,19,164,65,"male"
82231,49,167,78,"female"
82232,16,154,68,"male"
82233,73,169,79,"male"
82234,32,150,62,"male"
82235,27,162,58,"male"
82236,27,155,71,"female"
82237,25,154,65,"female"
82238,31,168,62,"male"
82239,34,161,68,"female"
82240,52,160,66,"male"
82241,21,160,71,"male"
82242,39,167,56,"female"
82243,57,155,51,"female"
82244,17,183,61,"male"
82245,18,153,72,"female"
82246,19,175,69,"male"
82247,22,165,45,"male"
82248,36,176,69,"male"
82249,33,171,65,"male"
82250,87,163,54,"female"
82251,52,173,69,"male"
82252,45,162,79,"female"
82253,34,173,73,"male"
82254,84,160,70,"female"
82255,68,160,57,"female"
82256,29,161,66,"female"
82257,65,176,67,"male"
82258,20,175,82,"male"
82259,47,154,91,"female"
82260,37,159,77,"female"
82261,24,167,69,"male"
82262,33,161,61,"female"
82263,30,157,45,"female"
82264,39,169,86,"male"
82265,43,160,81,"female"
82266,44,155,70,"female"
82267,64,149,64,"female"
82268,37,160,58,"female"
82269,108,168,79,"male"
82270,20,166,59,"female"
82271,19,161,38,"female"
82272,66,160,65,"female"
82273,38,164,55,"female"
82274,30,154,52,"female"
82275,29,161,61,"female"
82276,46,154,90,"female"
82277,18,163,47,"female"
82278,44,169,84,"male"
82279,37,156,70,"female"
82280,45,157,60,"female"
82281,90,165,64,"female"
82282,23,144,46,"female"
82283,64,174,63,"male"
82284,112,177,89,"male"
82285,36,176,57,"male"
82286,41,172,68,"male"
82287,78,156,65,"female"
82288,89,185,69,"male"
82289,30,165,40,"female"
82290,62,150,63,"female"
82291,27,168,53,"female"
82292,22,170,74,"male"
82293,55,174,58,"female"
82294,61,169,74,"male"
82295,16,154,49,"female"
82296,21,161,54,"female"
82297,58,169,75,"male"
82298,90,166,62,"female"
82299,36,170,62,"male"
82300,40,174,67,"male"
82301,50,176,83,"male"
82302,30,170,76,"male"
82303,82,158,75,"male"
82304,49,166,39,"female"
82305,25,165,54,"female"
82306,45,165,68,"female"
82307,42,155,51,"female"
82308,39,171,62,"male"
82309,44,180,64,"male"
82310,28,164,55,"female"
82311,30,165,69,"female"
82312,119,174,78,"male"
82313,69,165,71,"male"
82314,23,167,64,"male"
82315,30,173,78,"male"
82316,43,165,46,"male"
82317,55,177,84,"male"
82318,65,169,55,"male"
82319,15,159,63,"female"
82320,16,166,85,"male"
82321,89,157,63,"female"
82322,31,151,48,"female"
82323,92,156,48,"female"
82324,86,155,59,"female"
82325,52,172,63,"male"
82326,24,166,83,"male"
82327,43,174,64,"male"
82328,56,180,89,"male"
82329,39,168,65,"female"
82330,72,164,72,"female"
82331,26,166,60,"female"
82332,28,168,70,"male"
82333,60,159,44,"female"
82334,45,160,71,"female"
82335,84,177,63,"male"
82336,75,164,69,"female"
82337,41,158,66,"female"
82338,31,164,41,"male"
