"id","age","height","weight","sex"
7793,48,177,64,"male"
7794,59,167,58,"male"
7795,23,160,50,"female"
7796,29,148,72,"female"
7797,78,170,70,"male"
7798,61,170,49,"female"
7799,34,159,71,"female"
7800,44,165,58,"female"
7801,52,160,73,"male"
7802,21,158,84,"female"
7803,42,156,58,"female"
7804,28,171,56,"male"
7805,68,159,60,"female"
7806,43,173,80,"male"
7807,39,163,70,"male"
7808,24,167,75,"male"
7809,59,161,56,"female"
7810,36,145,64,"male"
7811,23,167,51,"female"
7812,61,175,73,"male"
7813,17,155,66,"female"
7814,32,172,92,"male"
7815,17,157,67,"female"
7816,46,162,41,"female"
7817,22,179,65,"male"
7818,119,162,70,"female"
7819,46,165,57,"female"
7820,22,157,70,"female"
7821,68,178,67,"male"
7822,113,161,80,"female"
7823,62,168,74,"female"
7824,38,169,62,"male"
7825,87,170,72,"male"
7826,28,156,61,"female"
7827,73,166,75,"male"
7828,16,158,39,"female"
7829,64,161,69,"female"
7830,44,162,79,"male"
7831,66,158,64,"female"
7832,36,166,81,"male"
7833,62,161,55,"female"
7834,51,181,78,"male"
7835,59,161,71,"male"
7836,34,176,86,"male"
7837,74,157,75,"male"
7838,15,175,79,"male"
7839,17,152,61,"female"
7840,48,165,56,"female"
7841,38,165,69,"male"
7842,49,157,61,"female"
7843,15,171,78,"male"
7844,39,152,54,"female"
7845,30,164,44,"female"
7846,52,170,88,"male"
7847,73,147,57,"female"
7848,15,159,67,"female"
7849,29,165,79,"female"
7850,53,157,64,"female"
7851,43,159,86,"female"
7852,34,175,92,"male"
7853,63,169,67,"male"
7854,75,168,68,"female"
7855,27,170,73,"male"
7856,60,168,46,"male"
7857,25,162,37,"female"
7858,55,152,63,"female"
7859,58,158,71,"female"
7860,18,178,75,"male"
7861,34,179,74,"male"
7862,18,155,65,"female"
7863,19,167,71,"female"
7864,25,169,51,"female"
7865,35,162,38,"male"
7866,19,162,86,"male"
7867,75,165,64,"male"
7868,19,172,49,"male"
7869,37,167,75,"male"
7870,20,154,51,"female"
7871,36,159,35,"female"
7872,43,169,68,"male"
7873,36,156,54,"female"
7874,76,159,101,"male"
7875,23,160,67,"female"
7876,55,160,57,"female"
7877,28,165,62,"male"
7878,50,150,83,"female"
7879,57,158,66,"female"
7880,41,173,75,"male"
7881,48,178,74,"male"
7882,49,163,69,"female"
7883,29,153,70,"female"
7884,37,169,73,"male"
7885,61,161,43,"female"
7886,93,159,68,"male"
7887,42,169,52,"female"
7888,36,148,66,"female"
7889,27,171,91,"male"
7890,30,177,79,"male"
7891,28,177,62,"male"
7892,39,163,64,"female"
7893,93,179,70,"male"
7894,32,163,71,"male"
7895,33,173,64,"male"
7896,60,175,64,"male"
7897,31,168,64,"male"
7898,37,167,68,"female"
7899,36,163,62,"male"
7900,34,154,73,"female"
7901,121,158,71,"female"
7902,55,173,65,"male"
7903,32,155,63,"female"
7904,35,165,78,"female"
7905,39,154,69,"female"
7906,41,160,70,"female"
7907,36,153,70,"female"
7908,38,168,76,"male"
7909,44,178,73,"male"
7910,31,163,56,"female"
7911,66,148,46,"female"
7912,55,163,46,"female"
7913,24,152,48,"female"
7914,30,161,69,"female"
7915,36,162,58,"female"
7916,38,170,66,"male"
7917,77,163,88,"male"
7918,19,171,60,"male"
7919,87,169,51,"female"
7920,56,172,55,"male"
7921,31,165,82,"male"
7922,119,169,69,"male"
7923,74,173,72,"male"
7924,97,175,41,"female"
7925,53,172,67,"male"
7926,21,157,36,"female"
7927,82,170,62,"male"
7928,45,160,70,"male"
7929,47,163,65,"male"
7930,74,165,61,"male"
7931,40,165,63,"female"
7932,22,161,82,"male"
7933,51,169,68,"male"
7934,28,178,78,"male"
7935,29,156,51,"female"
7936,63,166,67,"male"
7937,45,177,91,"male"
7938,45,154,61,"female"
7939,25,160,83,"female"
7940,69,157,66,"female"
7941,36,172,75,"male"
7942,78,168,66,"male"
7943,30,166,69,"female"
7944,33,173,63,"male"
7945,44,157,40,"female"
7946,47,168,92,"male"
7947,86,161,53,"female"
7948,117,166,66,"female"
7949,19,159,71,"female"
7950,35,159,54,"female"
7951,31,161,64,"female"
7952,15,142,50,"female"
7953,76,175,62,"male"
7954,50,175,53,"male"
7955,38,164,62,"male"
7956,47,175,71,"male"
7957,28,164,52,"female"
7958,25,170,71,"male"
7959,94,173,63,"male"
7960,59,176,63,"male"
7961,43,168,69,"male"
7962,76,168,63,"female"
7963,48,171,53,"male"
7964,87,152,59,"female"
7965,34,163,67,"female"
7966,55,165,62,"male"
7967,30,166,78,"male"
7968,59,154,67,"male"
7969,30,159,65,"female"
7970,46,169,33,"female"
7971,94,168,36,"female"
7972,80,149,49,"female"
7973,67,168,56,"male"
7974,48,166,67,"female"
7975,43,170,89,"male"
7976,25,168,64,"male"
7977,65,172,61,"female"
7978,45,170,67,"male"
7979,26,168,62,"female"
7980,30,154,77,"female"
7981,39,180,54,"male"
7982,29,155,31,"female"
7983,35,154,87,"female"
7984,36,157,51,"female"
7985,31,160,73,"male"
7986,18,167,77,"female"
7987,15,165,45,"male"
7988,72,159,53,"female"
7989,24,157,52,"female"
7990,41,158,61,"female"
7991,28,166,74,"female"
7992,47,168,51,"female"
7993,20,149,67,"female"
7994,18,177,72,"male"
7995,40,171,62,"male"
7996,75,168,83,"male"
7997,71,177,67,"male"
7998,63,165,64,"male"
7999,17,177,70,"male"
8000,41,154,59,"female"
8001,37,154,56,"female"
8002,42,158,48,"female"
8003,21,164,47,"female"
8004,24,152,74,"female"
8005,31,152,68,"female"
8006,46,156,51,"female"
8007,25,167,77,"male"
8008,27,163,43,"female"
8009,25,172,60,"male"
8010,80,173,91,"male"
8011,119,165,68,"male"
8012,84,154,51,"female"
8013,31,170,100,"male"
8014,23,163,91,"male"
8015,88,165,70,"male"
8016,30,170,62,"male"
8017,37,172,84,"male"
8018,28,163,61,"male"
8019,32,172,84,"male"
8020,36,156,58,"female"
8021,80,177,35,"female"
8022,21,158,63,"female"
8023,38,172,63,"female"
8024,60,163,63,"male"
8025,30,166,82,"male"
8026,31,170,61,"male"
8027,31,174,45,"male"
8028,80,147,68,"female"
8029,34,161,79,"male"
8030,62,159,51,"female"
8031,43,172,78,"male"
8032,48,166,70,"male"
8033,19,163,78,"female"
8034,42,159,71,"female"
8035,31,177,87,"male"
8036,44,160,66,"female"
8037,38,162,58,"female"
8038,55,167,73,"male"
8039,86,155,72,"female"
8040,44,162,62,"female"
8041,59,159,71,"female"
8042,20,177,46,"male"
8043,83,172,48,"female"
8044,28,165,65,"male"
8045,58,152,75,"female"
8046,67,163,73,"female"
8047,81,158,36,"female"
8048,42,173,57,"male"
8049,27,162,71,"female"
8050,63,181,101,"male"
8051,63,181,63,"male"
8052,45,159,63,"female"
8053,97,160,51,"female"
8054,40,182,67,"male"
8055,55,179,80,"male"
8056,76,158,71,"female"
8057,31,183,65,"male"
8058,24,157,57,"female"
8059,29,158,54,"female"
8060,32,161,74,"male"
8061,75,158,53,"female"
8062,33,171,65,"male"
8063,52,172,89,"male"
8064,26,178,77,"male"
8065,56,157,56,"female"
8066,70,164,82,"male"
8067,23,166,72,"male"
8068,27,176,66,"male"
8069,61,165,58,"female"
8070,34,157,51,"female"
8071,24,174,83,"male"
8072,55,166,62,"female"
8073,43,170,92,"male"
8074,54,174,66,"male"
8075,36,163,56,"female"
8076,82,165,70,"female"
8077,48,160,67,"male"
8078,30,171,67,"male"
8079,31,148,68,"female"
8080,41,177,64,"male"
8081,65,173,68,"male"
8082,15,168,72,"male"
8083,72,153,75,"female"
8084,58,170,76,"male"
8085,77,155,66,"male"
8086,37,178,87,"male"
8087,28,162,58,"female"
8088,48,161,83,"male"
8089,59,172,60,"male"
8090,28,162,90,"male"
8091,26,161,60,"male"
8092,43,159,71,"female"
8093,27,176,60,"female"
8094,46,171,72,"male"
8095,67,169,65,"female"
8096,65,179,77,"male"
8097,78,161,43,"female"
8098,44,155,51,"female"
8099,41,179,81,"male"
8100,48,173,77,"male"
8101,96,162,79,"male"
8102,26,175,62,"male"
8103,50,171,81,"male"
8104,15,162,87,"male"
8105,54,163,75,"female"
8106,16,165,50,"female"
8107,28,183,55,"male"
8108,23,157,44,"female"
8109,54,151,76,"female"
8110,55,173,71,"male"
8111,52,161,65,"male"
8112,38,151,54,"female"
8113,29,164,72,"female"
8114,81,157,78,"male"
8115,55,168,73,"male"
8116,32,178,90,"male"
8117,126,167,72,"male"
8118,58,172,86,"male"
8119,91,169,54,"female"
8120,31,159,76,"female"
8121,51,176,65,"male"
8122,43,165,73,"female"
8123,57,150,68,"female"
8124,35,157,53,"female"
8125,43,169,53,"female"
8126,157,170,78,"male"
8127,33,159,85,"male"
8128,16,162,70,"male"
8129,33,172,77,"male"
8130,29,167,52,"female"
8131,116,180,63,"male"
8132,59,173,60,"male"
8133,35,169,79,"male"
8134,66,154,61,"female"
8135,53,174,62,"male"
8136,39,157,53,"female"
8137,80,176,73,"male"
8138,39,157,55,"female"
8139,66,162,50,"female"
8140,114,153,75,"female"
8141,17,168,63,"male"
8142,34,185,73,"male"
8143,22,154,75,"female"
8144,50,166,49,"female"
8145,20,168,69,"male"
8146,33,170,62,"male"
8147,35,162,62,"male"
8148,106,171,65,"male"
8149,61,176,60,"female"
8150,32,163,61,"female"
8151,48,164,54,"female"
8152,53,164,70,"female"
8153,22,166,71,"male"
8154,31,177,55,"male"
8155,48,174,58,"male"
8156,28,152,65,"female"
8157,34,182,76,"male"
8158,59,156,44,"female"
8159,94,159,56,"female"
8160,45,167,77,"male"
8161,25,160,91,"female"
8162,26,155,70,"female"
8163,59,183,73,"male"
8164,18,166,84,"male"
8165,79,172,79,"male"
8166,36,164,87,"male"
8167,46,170,74,"male"
8168,30,173,64,"male"
8169,31,173,66,"male"
8170,55,159,71,"female"
8171,69,164,47,"female"
8172,60,164,71,"male"
8173,57,154,74,"female"
8174,36,151,39,"female"
8175,20,181,62,"male"
8176,21,183,63,"male"
8177,66,155,73,"female"
8178,58,166,57,"male"
8179,71,158,67,"female"
8180,15,150,73,"female"
8181,55,161,93,"male"
8182,42,150,58,"female"
8183,20,150,74,"female"
8184,28,170,70,"male"
8185,30,164,84,"female"
8186,37,169,90,"male"
8187,25,165,65,"female"
8188,19,161,79,"male"
8189,106,158,71,"male"
8190,37,164,74,"male"
8191,72,158,68,"female"
8192,53,172,88,"female"
8193,39,157,62,"female"
8194,64,161,81,"male"
8195,30,179,77,"male"
8196,39,169,56,"female"
8197,41,170,58,"female"
8198,137,160,46,"female"
8199,24,164,54,"female"
8200,86,156,72,"female"
8201,47,162,55,"female"
8202,32,162,51,"female"
8203,19,172,78,"male"
8204,105,160,58,"female"
8205,143,162,40,"female"
8206,31,149,68,"female"
8207,68,164,75,"female"
8208,46,179,67,"male"
8209,51,173,66,"female"
8210,34,154,87,"male"
8211,35,176,73,"male"
8212,63,160,78,"male"
8213,78,166,56,"male"
8214,30,168,66,"male"
8215,46,163,79,"male"
8216,52,176,73,"male"
8217,83,173,55,"male"
8218,30,161,52,"female"
8219,25,172,68,"male"
8220,45,171,84,"male"
8221,45,161,69,"female"
8222,47,168,63,"male"
8223,49,158,76,"female"
8224,53,171,77,"male"
8225,54,165,77,"female"
8226,24,151,66,"female"
8227,19,161,64,"female"
8228,62,152,74,"female"
8229,22,165,43,"female"
8230,43,160,78,"female"
8231,33,159,65,"female"
8232,62,171,84,"female"
8233,27,176,55,"female"
8234,60,157,53,"female"
8235,76,156,51,"female"
8236,18,156,80,"female"
8237,56,165,46,"female"
8238,34,166,94,"male"
8239,102,162,54,"female"
8240,39,160,82,"female"
8241,33,162,60,"male"
8242,80,163,80,"female"
8243,75,151,68,"male"
8244,24,181,89,"male"
8245,28,155,73,"female"
8246,25,168,62,"male"
8247,80,153,52,"female"
8248,55,171,64,"male"
8249,48,158,81,"female"
8250,71,154,45,"female"
8251,76,168,75,"male"
8252,40,158,65,"female"
8253,20,164,78,"male"
8254,111,152,62,"female"
8255,59,158,38,"female"
8256,41,161,62,"male"
8257,80,156,74,"female"
8258,33,164,58,"female"
8259,26,178,63,"male"
8260,30,181,73,"male"
8261,16,174,84,"male"
8262,47,161,62,"female"
8263,36,169,77,"male"
8264,70,165,80,"male"
8265,56,166,71,"male"
8266,64,168,71,"male"
8267,18,170,74,"male"
8268,36,162,88,"male"
8269,27,170,66,"male"
8270,49,173,64,"male"
8271,23,166,60,"female"
8272,38,156,57,"male"
8273,32,149,59,"female"
8274,23,165,60,"female"
8275,42,161,44,"female"
8276,65,181,76,"male"
8277,88,175,70,"male"
8278,35,151,76,"male"
8279,35,165,59,"female"
8280,75,157,60,"female"
8281,21,155,65,"female"
8282,35,161,76,"female"
8283,50,165,52,"female"
8284,60,155,55,"female"
8285,25,165,76,"male"
8286,78,148,54,"female"
8287,37,171,66,"male"
8288,44,167,70,"female"
8289,59,169,69,"male"
8290,22,187,78,"male"
8291,34,164,59,"female"
8292,25,171,58,"male"
8293,55,163,57,"male"
8294,39,156,56,"female"
8295,104,162,58,"female"
8296,51,152,55,"female"
8297,62,178,84,"male"
8298,73,172,66,"female"
8299,36,161,43,"female"
8300,82,161,68,"female"
8301,54,178,69,"male"
8302,97,171,65,"male"
8303,60,169,66,"female"
8304,36,174,82,"male"
8305,30,175,96,"male"
8306,31,155,75,"female"
8307,49,147,90,"female"
8308,56,174,86,"male"
8309,55,173,83,"male"
8310,20,154,63,"female"
8311,31,159,68,"female"
8312,29,164,75,"male"
8313,47,158,69,"female"
8314,20,171,55,"male"
8315,74,158,70,"female"
8316,25,158,61,"female"
8317,17,171,54,"male"
8318,29,158,64,"male"
8319,18,155,52,"female"
8320,39,167,60,"male"
8321,34,157,58,"female"
8322,41,164,59,"female"
8323,75,174,58,"male"
8324,41,176,88,"male"
8325,25,172,75,"male"
8326,51,167,53,"male"
8327,62,154,84,"male"
8328,28,169,74,"male"
8329,80,161,43,"female"
8330,25,164,59,"female"
8331,54,162,82,"female"
8332,26,156,58,"female"
8333,28,170,63,"male"
8334,44,167,73,"male"
8335,36,165,76,"female"
8336,20,173,75,"male"
8337,21,180,71,"male"
8338,57,166,60,"female"
8339,35,155,72,"female"
8340,81,162,76,"female"
8341,54,161,68,"female"
8342,58,159,51,"female"
8343,32,165,59,"female"
8344,34,172,58,"male"
8345,35,157,48,"female"
8346,34,156,70,"female"
8347,35,174,71,"female"
8348,24,162,86,"female"
8349,45,162,85,"male"
8350,65,162,53,"female"
8351,77,157,67,"female"
8352,72,163,57,"male"
8353,25,151,66,"female"
8354,64,174,72,"male"
8355,118,162,42,"female"
8356,86,168,80,"male"
8357,31,163,77,"female"
8358,17,159,49,"female"
8359,50,170,43,"female"
8360,16,161,66,"female"
8361,22,158,69,"female"
8362,94,176,51,"male"
8363,60,175,74,"male"
8364,34,174,55,"male"
8365,18,175,70,"male"
8366,136,165,97,"male"
8367,44,175,76,"male"
8368,24,164,65,"female"
8369,32,174,56,"male"
8370,71,160,79,"female"
8371,23,165,34,"female"
8372,15,165,70,"male"
8373,16,173,78,"female"
8374,30,171,79,"male"
8375,57,167,46,"female"
8376,50,158,81,"female"
8377,32,167,75,"male"
8378,29,174,70,"male"
8379,59,160,64,"female"
8380,20,166,67,"male"
8381,39,159,60,"female"
8382,60,161,78,"male"
8383,66,164,63,"female"
8384,73,169,62,"male"
8385,24,169,65,"male"
8386,23,159,58,"female"
8387,37,167,79,"male"
8388,87,159,87,"male"
8389,104,155,63,"female"
8390,61,161,63,"female"
8391,36,160,51,"female"
8392,17,156,66,"female"
8393,38,173,67,"male"
8394,37,170,62,"male"
8395,66,154,71,"female"
8396,52,163,69,"female"
8397,27,167,71,"male"
8398,62,150,50,"female"
8399,111,173,94,"male"
8400,78,173,67,"male"
8401,65,172,54,"female"
8402,47,176,74,"male"
8403,63,164,65,"female"
8404,55,172,66,"male"
8405,53,167,56,"male"
8406,61,166,67,"female"
8407,78,164,61,"female"
8408,62,154,55,"female"
8409,69,170,74,"male"
8410,66,174,57,"male"
8411,27,177,56,"male"
8412,73,170,66,"female"
8413,35,162,52,"female"
8414,26,165,93,"male"
8415,59,156,54,"female"
8416,79,168,69,"male"
8417,24,159,48,"female"
8418,45,165,61,"male"
8419,20,166,67,"female"
8420,32,159,68,"female"
8421,31,162,62,"female"
8422,54,161,58,"female"
8423,46,175,75,"male"
8424,101,158,58,"female"
8425,50,174,91,"male"
8426,53,169,56,"male"
8427,76,170,68,"female"
8428,17,160,71,"male"
8429,51,163,83,"male"
8430,67,163,74,"male"
8431,71,163,73,"female"
8432,41,164,57,"female"
8433,30,158,60,"female"
8434,17,170,66,"female"
8435,40,149,50,"female"
8436,73,153,53,"female"
8437,38,165,57,"female"
8438,64,166,58,"female"
8439,35,164,64,"male"
8440,35,189,64,"male"
8441,22,155,50,"female"
8442,37,173,62,"female"
8443,76,159,73,"female"
8444,122,169,85,"male"
8445,34,167,67,"male"
8446,21,168,60,"female"
8447,35,166,76,"male"
8448,36,153,69,"female"
8449,19,177,65,"male"
8450,35,164,66,"female"
8451,21,157,48,"female"
8452,39,165,70,"male"
8453,69,163,77,"female"
8454,24,153,67,"female"
8455,24,168,75,"male"
8456,35,164,63,"male"
8457,36,172,66,"male"
8458,30,165,63,"female"
8459,69,169,56,"female"
8460,52,165,75,"male"
8461,20,163,68,"female"
8462,61,177,78,"male"
8463,31,170,88,"male"
8464,79,160,56,"male"
8465,32,173,76,"male"
8466,38,159,60,"female"
8467,17,152,88,"female"
8468,29,179,58,"male"
8469,58,172,68,"male"
8470,85,158,56,"female"
8471,40,165,60,"female"
8472,52,183,62,"male"
8473,17,167,81,"male"
8474,64,155,67,"male"
8475,28,161,83,"male"
8476,71,161,95,"male"
8477,19,166,83,"male"
8478,44,153,78,"female"
8479,32,170,56,"male"
8480,24,170,77,"male"
8481,93,155,64,"male"
8482,40,167,76,"male"
8483,63,174,66,"male"
8484,17,180,78,"male"
8485,21,167,67,"male"
8486,57,151,55,"female"
8487,32,168,49,"male"
8488,86,162,52,"female"
8489,53,159,61,"male"
8490,26,148,58,"female"
8491,80,179,101,"male"
8492,60,155,74,"female"
8493,24,154,72,"female"
8494,52,173,75,"male"
8495,31,159,68,"female"
8496,17,170,64,"male"
8497,17,159,74,"male"
8498,20,155,79,"male"
8499,45,164,55,"female"
8500,48,166,82,"male"
8501,43,166,53,"male"
8502,46,174,63,"male"
8503,41,157,57,"female"
8504,25,177,64,"male"
8505,46,151,66,"female"
8506,51,165,67,"male"
8507,55,162,66,"female"
8508,26,167,69,"female"
8509,31,167,65,"female"
8510,18,169,41,"female"
8511,54,176,79,"female"
8512,41,155,76,"female"
8513,43,164,58,"male"
8514,72,168,51,"female"
8515,19,176,78,"male"
8516,23,160,83,"female"
8517,80,169,87,"male"
8518,34,160,98,"male"
8519,30,160,62,"female"
8520,23,187,58,"male"
8521,58,168,60,"male"
8522,52,154,51,"female"
8523,15,157,91,"male"
8524,19,172,80,"male"
8525,50,162,85,"male"
8526,40,175,101,"male"
8527,34,164,61,"male"
8528,99,153,70,"female"
8529,36,162,68,"female"
8530,36,159,67,"female"
8531,28,157,54,"female"
8532,66,168,79,"male"
8533,97,171,71,"male"
8534,24,152,82,"male"
8535,40,151,70,"female"
8536,43,144,81,"female"
8537,47,153,64,"female"
8538,21,166,44,"female"
8539,102,167,72,"male"
8540,34,170,67,"male"
8541,60,168,69,"male"
8542,22,173,78,"male"
8543,66,159,57,"female"
8544,45,166,58,"male"
8545,42,187,52,"male"
8546,19,159,56,"female"
8547,96,162,60,"female"
8548,36,170,74,"male"
8549,33,168,78,"male"
8550,34,144,77,"female"
8551,40,155,67,"female"
8552,81,157,72,"male"
8553,49,170,81,"male"
8554,92,177,66,"male"
8555,45,158,52,"female"
8556,23,165,85,"male"
8557,109,162,65,"female"
8558,79,173,90,"male"
8559,22,160,47,"female"
8560,20,173,82,"male"
8561,62,160,42,"female"
8562,38,168,71,"female"
8563,37,153,61,"female"
8564,27,174,75,"male"
8565,23,153,57,"female"
8566,62,164,61,"female"
8567,39,166,72,"male"
8568,34,175,69,"male"
8569,51,187,52,"male"
8570,40,162,76,"male"
8571,15,160,66,"female"
8572,30,170,72,"male"
8573,68,163,71,"male"
8574,34,163,66,"female"
8575,33,174,76,"male"
8576,20,158,45,"female"
8577,64,172,87,"male"
8578,104,161,72,"female"
8579,52,167,74,"male"
8580,33,158,43,"male"
8581,73,176,66,"male"
8582,92,164,81,"male"
8583,18,157,60,"female"
8584,32,166,77,"male"
8585,56,161,84,"male"
8586,21,163,67,"female"
8587,42,179,74,"male"
8588,18,165,89,"male"
8589,28,170,68,"male"
8590,52,174,56,"male"
8591,80,161,76,"female"
8592,53,169,75,"male"
8593,32,162,57,"female"
8594,24,178,76,"male"
8595,55,162,49,"female"
8596,77,168,72,"male"
8597,45,170,77,"male"
8598,19,162,52,"female"
8599,15,162,61,"female"
8600,68,169,57,"female"
8601,57,158,57,"female"
8602,38,168,69,"male"
8603,65,172,75,"male"
8604,58,151,71,"female"
8605,28,161,63,"female"
8606,68,165,53,"female"
8607,33,172,66,"male"
8608,39,166,70,"female"
8609,25,164,61,"female"
8610,37,159,67,"female"
8611,102,165,61,"female"
8612,27,167,74,"male"
8613,16,157,43,"female"
8614,26,178,77,"male"
8615,48,160,40,"female"
8616,74,153,63,"female"
8617,72,172,62,"male"
8618,50,181,52,"male"
8619,81,163,82,"male"
8620,31,182,66,"male"
8621,42,186,62,"male"
8622,117,172,68,"male"
8623,44,172,83,"male"
8624,76,163,66,"female"
8625,52,166,76,"male"
8626,86,163,66,"female"
8627,29,180,63,"male"
8628,37,163,70,"male"
8629,28,166,91,"male"
8630,40,175,67,"male"
8631,78,161,55,"female"
8632,37,174,90,"male"
8633,36,157,59,"female"
8634,20,152,75,"female"
8635,74,168,64,"male"
8636,60,150,51,"female"
8637,37,164,53,"female"
8638,53,155,65,"female"
8639,22,169,72,"male"
8640,38,159,71,"female"
8641,71,174,77,"male"
8642,49,165,60,"male"
8643,37,163,84,"male"
8644,33,163,75,"female"
8645,19,163,65,"female"
8646,22,170,58,"male"
8647,52,166,70,"female"
8648,60,162,55,"female"
8649,68,174,63,"male"
8650,50,186,90,"male"
8651,39,154,59,"female"
8652,21,166,68,"male"
8653,25,176,83,"male"
8654,87,159,77,"male"
8655,101,175,75,"male"
8656,48,172,69,"male"
8657,44,163,63,"female"
8658,29,157,64,"female"
8659,68,168,55,"male"
8660,48,173,65,"male"
8661,65,173,69,"male"
8662,19,174,86,"male"
8663,19,157,83,"female"
8664,80,175,77,"male"
8665,71,173,75,"male"
8666,68,177,83,"male"
8667,32,167,86,"male"
8668,72,165,62,"female"
8669,26,172,69,"male"
8670,42,182,83,"male"
8671,45,161,63,"female"
8672,88,173,64,"male"
8673,47,177,68,"male"
8674,53,147,44,"female"
8675,43,149,69,"female"
8676,16,164,63,"male"
8677,22,162,60,"female"
8678,96,180,66,"female"
8679,67,167,75,"male"
8680,23,172,77,"male"
8681,62,177,56,"male"
8682,38,156,44,"female"
8683,21,160,59,"female"
8684,26,159,68,"male"
8685,80,160,38,"female"
8686,35,159,72,"male"
8687,27,176,88,"male"
8688,43,155,63,"female"
8689,60,170,67,"male"
8690,26,154,63,"female"
8691,30,152,62,"female"
8692,54,161,54,"male"
8693,79,157,68,"female"
8694,66,173,71,"male"
8695,17,163,71,"female"
8696,35,176,93,"male"
8697,22,164,76,"female"
8698,37,169,86,"male"
8699,35,154,68,"female"
8700,30,162,67,"male"
8701,22,169,73,"male"
8702,37,161,49,"female"
8703,31,174,72,"male"
8704,86,160,57,"female"
8705,33,173,89,"male"
8706,28,156,57,"female"
8707,30,176,74,"male"
8708,44,175,70,"male"
8709,27,174,82,"male"
8710,82,173,77,"male"
8711,28,156,51,"female"
8712,35,166,75,"female"
8713,25,163,62,"male"
8714,83,158,68,"male"
8715,68,158,92,"male"
8716,75,166,66,"female"
8717,31,183,74,"male"
8718,19,173,64,"male"
8719,34,155,63,"female"
8720,22,152,70,"female"
8721,19,168,73,"male"
8722,73,171,72,"male"
8723,35,151,67,"female"
8724,20,172,57,"male"
8725,89,174,85,"male"
8726,50,163,61,"male"
8727,47,163,76,"female"
8728,73,155,73,"male"
8729,46,155,47,"female"
8730,53,194,78,"male"
8731,48,177,57,"male"
8732,47,175,68,"male"
8733,25,145,62,"female"
8734,28,152,55,"female"
8735,22,166,57,"male"
8736,57,151,51,"female"
8737,83,167,64,"male"
8738,42,169,68,"female"
8739,53,177,56,"male"
8740,42,155,66,"female"
8741,30,162,70,"female"
8742,27,160,62,"female"
8743,60,165,86,"male"
8744,111,164,67,"female"
8745,48,156,69,"female"
8746,109,169,83,"male"
8747,47,164,65,"female"
8748,75,161,58,"female"
8749,20,179,73,"male"
8750,22,172,64,"male"
8751,21,174,75,"male"
8752,45,179,71,"male"
8753,39,165,82,"female"
8754,73,160,81,"male"
8755,40,167,67,"female"
8756,21,174,74,"female"
8757,60,169,76,"male"
8758,70,166,73,"female"
8759,57,160,62,"female"
8760,31,157,33,"female"
8761,94,159,47,"female"
8762,34,155,78,"male"
8763,19,184,88,"male"
8764,55,169,89,"male"
8765,74,167,65,"male"
8766,37,155,77,"male"
8767,23,164,69,"female"
8768,60,161,85,"female"
8769,68,161,57,"male"
8770,49,170,84,"male"
8771,32,162,72,"male"
8772,87,160,60,"female"
8773,70,162,55,"female"
8774,27,178,82,"male"
8775,37,167,68,"male"
8776,43,177,65,"male"
8777,19,174,79,"male"
8778,88,170,92,"male"
8779,41,165,79,"male"
8780,44,153,70,"female"
8781,78,158,65,"female"
8782,94,159,74,"male"
8783,42,156,69,"female"
8784,35,167,65,"male"
8785,24,163,83,"male"
8786,54,164,57,"male"
8787,52,160,68,"female"
8788,25,154,68,"female"
8789,55,166,69,"male"
8790,22,167,80,"female"
8791,51,176,64,"male"
8792,17,154,74,"male"
8793,25,165,47,"female"
8794,32,156,45,"female"
8795,23,163,71,"male"
8796,39,169,63,"female"
8797,68,163,70,"male"
8798,58,158,64,"female"
8799,49,156,66,"female"
8800,38,156,76,"male"
8801,65,171,56,"male"
8802,26,160,74,"female"
8803,78,161,96,"male"
8804,44,173,80,"male"
8805,28,161,54,"female"
8806,65,173,66,"male"
8807,36,170,64,"male"
8808,30,163,82,"male"
8809,35,172,72,"male"
8810,38,149,66,"female"
8811,49,157,65,"female"
8812,77,169,66,"male"
8813,25,169,59,"female"
8814,80,156,46,"female"
8815,39,160,54,"female"
8816,46,159,59,"female"
8817,53,156,87,"female"
8818,31,172,67,"male"
8819,45,157,77,"female"
8820,82,167,79,"male"
8821,44,177,79,"male"
8822,35,152,68,"female"
8823,30,176,74,"male"
8824,21,175,69,"male"
8825,124,168,71,"female"
8826,100,150,41,"female"
8827,32,162,66,"female"
8828,19,169,71,"male"
8829,28,161,69,"female"
8830,43,167,63,"male"
8831,57,162,58,"male"
8832,21,159,72,"female"
8833,69,163,65,"female"
8834,67,160,59,"female"
8835,83,160,73,"male"
8836,33,155,60,"female"
8837,37,166,52,"female"
8838,60,157,62,"female"
8839,57,153,56,"female"
8840,89,166,62,"female"
8841,71,150,40,"female"
8842,19,167,55,"female"
8843,45,166,59,"female"
8844,55,177,64,"male"
8845,68,178,90,"male"
8846,24,179,85,"male"
8847,76,158,80,"female"
8848,60,166,51,"female"
8849,35,162,63,"female"
8850,22,153,73,"female"
8851,23,150,53,"female"
8852,61,172,59,"female"
8853,44,173,70,"male"
8854,37,155,59,"female"
8855,26,161,71,"female"
8856,27,166,73,"male"
8857,16,165,68,"female"
8858,49,167,53,"female"
8859,71,173,71,"male"
8860,35,174,83,"male"
8861,33,164,75,"male"
8862,46,155,44,"female"
8863,29,167,57,"female"
8864,32,162,72,"male"
8865,58,177,81,"male"
8866,31,163,45,"female"
8867,67,167,69,"female"
